GEOID,NAME,variable,estimate,moe,totpop,totnhisp_wh,totnhisp_bk,totnhisp_as,medhhinc,medhhinc_wh,medhhinc_bk,tenure,ten_ownocc,ten_renter,w_ten_renter,b_tenure,b_ten_ownocc,b_ten_renter,moe_totpop,moe_totnhisp_wh,moe_totnhisp_bk,moe_B03002_006,moe_medhhinc,moe_medhhinc_wh,moe_medhhinc_bk,moe_tenure,moe_ten_ownocc,moe_ten_renter,moe_w_ten_renter,moe_b_tenure,moe_b_ten_ownocc,moe_b_ten_renter,pct_black,moe_pct_black,pct_white_renter,moe_white_renter,pct_bnh_renter,pct_bnh_renter2,pct_renter,moe_bnh_renter,pct_non_white,pct_asian,DRR1516,DRR1516C,DRR2122,DRR2122C
"421010247001","Block Group 1, Census Tract 247, Philadelphia County, Pennsylvania",B03002_001,2074,486,2074,113,1866,0,36184,,,802,540,262,0,708,479,229,486,127,431,11,30307,,,167,151,132,11,177,151,135,89.97,29.6,0,4.2,87.4,28.55,32.67,26.76,94.55,0,"-1.917427",Below Area Average,"-1.522329",Below Area Average
"421010091003","Block Group 3, Census Tract 91, Philadelphia County, Pennsylvania",B03002_001,735,177,735,132,386,107,11188,,,472,15,457,97,264,15,249,177,89,157,94,2362,,,97,23,97,69,102,23,100,52.52,17.21,21.23,14.41,54.49,52.75,96.82,18.58,82.04,14.56,"3.361273",3.0 or Above,"3.295871",3.0 or Above
"421010255002","Block Group 2, Census Tract 255, Philadelphia County, Pennsylvania",B03002_001,1246,296,1246,482,658,3,58750,,,454,402,52,24,246,227,19,296,174,254,7,34599,,,80,84,40,29,79,78,23,52.81,16.07,46.15,43.01,36.54,4.19,11.45,34.15,61.32,0.24,"-0.581827",Below Area Average,"-1.505829",Below Area Average
"421010202002","Block Group 2, Census Tract 202, Philadelphia County, Pennsylvania",B03002_001,856,707,856,17,839,0,,,,414,139,275,0,414,139,275,707,20,707,11,,,,276,110,271,11,276,110,271,98.01,16.38,0,4,100,66.43,66.43,139.36,98.01,0,"-2.013027",Below Area Average,"-1.951729",Below Area Average
"421010308001","Block Group 1, Census Tract 308, Philadelphia County, Pennsylvania",B03002_001,641,382,641,378,136,63,49821,,,235,167,68,34,42,8,34,382,355,167,62,29310,,,96,85,81,59,55,13,54,21.22,22.78,50,63.09,50,14.47,28.94,52.53,41.03,9.83,"0.277573",0.0 - 0.5,"-0.430129",Below Area Average
"421010244002","Block Group 2, Census Tract 244, Philadelphia County, Pennsylvania",B03002_001,828,613,828,48,603,0,53173,,,215,122,93,0,145,92,53,613,58,508,11,43453,,,107,79,81,11,98,76,68,72.83,29.28,0,11.83,56.99,24.65,43.26,53.69,94.2,0,"-1.681427",Below Area Average,"-1.482729",Below Area Average
"421010118002","Block Group 2, Census Tract 118, Philadelphia County, Pennsylvania",B03002_001,2005,1000,2005,34,1971,0,30951,,,641,598,43,14,627,598,29,1000,38,993,11,21198,,,300,298,51,25,297,298,44,98.3,7,32.56,43.46,67.44,4.52,6.71,63.81,98.3,0,"-0.935727",Below Area Average,"-0.629829",Below Area Average
"421010003003","Block Group 3, Census Tract 3, Philadelphia County, Pennsylvania",B03002_001,364,117,364,195,14,122,73098,,,241,9,232,134,0,0,0,117,74,22,99,29913,,,85,14,83,59,11,11,11,3.85,5.92,57.76,14.82,0,0,96.27,4.74,46.43,33.52,NULL,Insufficient Data,NULL,Insufficient Data
"421010242001","Block Group 1, Census Tract 242, Philadelphia County, Pennsylvania",B03002_001,839,515,839,184,640,0,,,,284,150,134,30,178,74,104,515,86,495,11,,,,145,93,119,48,135,83,109,76.28,35.89,22.39,29.8,77.61,36.62,47.18,43.2,78.07,0,"-1.370327",Below Area Average,"-2.059629",Below Area Average
"421010363022","Block Group 2, Census Tract 363.02, Philadelphia County, Pennsylvania",B03002_001,2119,672,2119,1703,65,0,70223,,,687,559,128,128,16,16,0,672,655,102,11,19662,,,141,153,101,101,24,24,11,3.07,4.71,100,111.59,0,0,18.63,8.59,19.63,0,"-0.240727",Below Area Average,"-0.793329",Below Area Average
"421010277004","Block Group 4, Census Tract 277, Philadelphia County, Pennsylvania",B03002_001,893,879,893,0,869,0,51167,,,432,405,27,0,432,405,27,879,11,882,11,1014,,,406,394,51,11,406,394,51,97.31,24.08,0,40.74,100,6.25,6.25,267.13,100,0,"-1.673427",Below Area Average,"-0.523029",Below Area Average
"421010084004","Block Group 4, Census Tract 84, Philadelphia County, Pennsylvania",B03002_001,814,357,814,0,638,130,43125,,,271,198,73,0,224,151,73,357,11,354,199,30654,,,92,87,62,11,91,76,62,78.38,26.64,0,15.07,100,26.94,26.94,120.11,100,15.97,"-1.835427",Below Area Average,"-2.580529",Below Area Average
"421010273003","Block Group 3, Census Tract 273, Philadelphia County, Pennsylvania",B03002_001,1891,850,1891,32,1169,465,46668,,,923,478,445,0,566,279,287,850,50,790,392,17069,,,457,191,424,11,415,180,380,61.82,31.2,0,2.47,64.49,31.09,48.21,59.29,98.31,24.59,"-1.051627",Below Area Average,"-1.421829",Below Area Average
"421010136011","Block Group 1, Census Tract 136.01, Philadelphia County, Pennsylvania",B03002_001,1253,224,1253,1063,74,65,163393,,,600,408,192,173,8,8,0,224,215,59,57,47896,,,98,78,93,96,13,13,11,5.91,4.59,90.1,24.4,0,0,32,5.73,15.16,5.19,"0.308073",0.0 - 0.5,"-1.409129",Below Area Average
"421010323002","Block Group 2, Census Tract 323, Philadelphia County, Pennsylvania",B03002_001,1500,582,1500,360,568,0,35553,,,460,292,168,30,175,40,135,582,203,523,11,21300,,,136,143,119,30,117,43,123,37.87,31.62,17.86,12.6,80.36,29.35,36.52,46.05,76,0,"-1.118327",Below Area Average,"-1.173929",Below Area Average
"421010263012","Block Group 2, Census Tract 263.01, Philadelphia County, Pennsylvania",B03002_001,598,194,598,0,588,0,36211,,,307,243,64,0,297,233,64,194,11,190,11,15919,,,92,92,57,11,88,89,57,98.33,45.02,0,17.19,100,20.85,20.85,125.95,100,0,"-0.571227",Below Area Average,"-1.718829",Below Area Average
"421010122031","Block Group 1, Census Tract 122.03, Philadelphia County, Pennsylvania",B03002_001,863,233,863,200,176,300,63190,,,567,0,567,145,93,0,93,233,105,158,139,12456,,,139,11,139,70,65,11,65,20.39,17.46,25.57,10.64,16.4,16.4,100,10.74,76.83,34.76,NULL,Insufficient Data,NULL,Insufficient Data
"421010199004","Block Group 4, Census Tract 199, Philadelphia County, Pennsylvania",B03002_001,639,657,639,0,222,0,,,,176,95,81,39,118,76,42,657,11,260,11,,,,128,96,89,61,112,89,69,34.74,19.48,48.15,53.6,51.85,23.86,46.02,63.33,100,0,"-1.959527",Below Area Average,"-3.015929",Below Area Average
"421010083024","Block Group 4, Census Tract 83.02, Philadelphia County, Pennsylvania",B03002_001,1037,322,1037,4,1018,0,29290,,,541,271,270,0,541,271,270,322,5,318,11,17264,,,150,126,119,11,150,126,119,98.17,3.35,0,4.07,100,49.91,49.91,62.33,99.61,0,"-1.753727",Below Area Average,"-2.192729",Below Area Average
"421010029001","Block Group 1, Census Tract 29, Philadelphia County, Pennsylvania",B03002_001,1201,471,1201,836,31,97,88958,,,656,336,320,252,0,0,0,471,243,47,104,56542,,,208,139,175,129,11,11,11,2.58,3.78,78.75,58.99,0,0,48.78,3.44,30.39,8.08,"1.699273",1.5 - 2.0,"0.066571",0.0 - 0.5
"421010109001","Block Group 1, Census Tract 109, Philadelphia County, Pennsylvania",B03002_001,999,262,999,82,868,35,27667,,,412,97,315,11,371,75,296,262,86,229,53,9956,,,86,43,84,20,81,30,84,86.89,2.49,3.49,6.28,93.97,71.84,76.46,9.12,91.79,3.5,"-1.307727",Below Area Average,"4.834071",3.0 or Above
"421010351001","Block Group 1, Census Tract 351, Philadelphia County, Pennsylvania",B03002_001,920,346,920,720,156,35,52957,,,485,357,128,69,45,16,29,346,272,162,36,22177,,,141,111,93,76,49,25,43,16.96,16.41,53.91,44.63,22.66,5.98,26.39,29.28,21.74,3.8,"-0.592427",Below Area Average,"-1.912229",Below Area Average
"421010317002","Block Group 2, Census Tract 317, Philadelphia County, Pennsylvania",B03002_001,2084,871,2084,214,276,176,,,,996,925,71,0,205,205,0,871,183,215,212,,,,625,621,106,11,128,128,11,13.24,8.71,0,15.49,0,0,7.13,15.49,89.73,8.45,"0.090673",0.0 - 0.5,"0.006871",0.0 - 0.5
"421010084001","Block Group 1, Census Tract 84, Philadelphia County, Pennsylvania",B03002_001,1001,357,1001,38,963,0,51125,,,340,189,151,0,322,171,151,357,45,356,11,30850,,,116,89,81,11,115,86,81,96.2,9.36,0,7.28,100,44.41,44.41,75.86,96.2,0,"-1.544027",Below Area Average,"-0.347829",Below Area Average
"421010314023","Block Group 3, Census Tract 314.02, Philadelphia County, Pennsylvania",B03002_001,2684,634,2684,437,243,627,62400,,,788,467,321,93,25,15,10,634,181,222,285,29659,,,168,155,93,81,28,24,16,9.05,7.99,28.97,23.8,3.12,1.27,40.74,4.9,83.72,23.36,"-0.584627",Below Area Average,"-1.292629",Below Area Average
"421010151012","Block Group 2, Census Tract 151.01, Philadelphia County, Pennsylvania",B03002_001,835,263,835,55,730,0,24053,,,385,109,276,39,316,79,237,263,49,249,11,13549,,,108,58,99,42,98,46,90,87.43,11.45,14.13,14.35,85.87,61.56,71.69,10.71,93.41,0,"-1.149627",Below Area Average,"3.791671",3.0 or Above
"421010180023","Block Group 3, Census Tract 180.02, Philadelphia County, Pennsylvania",B03002_001,3459,1209,3459,2367,0,55,96912,,,1128,999,129,120,0,0,0,1209,616,11,89,26165,,,362,349,93,86,11,11,11,0,0.32,93.02,94.56,0,0,11.44,8.53,31.57,1.59,"0.281473",0.0 - 0.5,"-0.210929",Below Area Average
"421010201011","Block Group 1, Census Tract 201.01, Philadelphia County, Pennsylvania",B03002_001,1328,668,1328,36,1038,72,19280,,,737,329,408,0,691,329,362,668,36,630,71,13812,,,334,311,160,11,335,311,161,78.16,26.55,0,2.7,88.73,49.12,55.36,18.61,97.29,5.42,"-1.877427",Below Area Average,"-2.240229",Below Area Average
"421010311014","Block Group 4, Census Tract 311.01, Philadelphia County, Pennsylvania",B03002_001,2071,549,2071,197,1022,219,42135,,,747,441,306,39,342,158,184,549,139,416,128,5965,,,230,187,175,59,171,81,156,49.35,15.24,12.75,17.85,60.13,24.63,40.96,37.64,90.49,10.57,"1.084473",1.0 - 1.5,"1.589171",1.5 - 2.0
"421010289025","Block Group 5, Census Tract 289.02, Philadelphia County, Pennsylvania",B03002_001,1295,636,1295,7,305,136,43108,,,403,199,204,0,195,42,153,636,7,302,176,26478,,,200,145,150,11,149,69,133,23.55,20.25,0,5.39,75,37.97,50.62,34.78,99.46,10.5,"0.660273",0.5 - 1.0,"0.159171",0.0 - 0.5
"421010037013","Block Group 3, Census Tract 37.01, Philadelphia County, Pennsylvania",B03002_001,1712,783,1712,645,503,505,,,,643,544,99,73,217,217,0,783,390,369,631,,,,231,208,106,97,112,112,11,29.38,16.85,73.74,58.02,0,0,15.4,11.11,62.32,29.5,"-0.581427",Below Area Average,"0.432871",0.0 - 0.5
"421010178003","Block Group 3, Census Tract 178, Philadelphia County, Pennsylvania",B03002_001,3168,1172,3168,497,946,0,24849,,,1173,625,548,53,374,0,374,1172,363,609,11,9954,,,404,376,237,84,224,11,224,29.86,15.73,9.67,14.75,68.25,31.88,46.72,28.28,84.31,0,"-1.655027",Below Area Average,"-1.943129",Below Area Average
"421010367002","Block Group 2, Census Tract 367, Philadelphia County, Pennsylvania",B03002_001,1967,476,1967,1382,201,195,173140,,,851,500,351,227,89,46,43,476,382,134,135,37593,,,175,111,162,106,62,37,48,10.22,6.35,64.67,4.59,12.25,5.05,41.25,12.45,29.74,9.91,"1.019473",1.0 - 1.5,"1.238071",1.0 - 1.5
"421010259003","Block Group 3, Census Tract 259, Philadelphia County, Pennsylvania",B03002_001,612,307,612,17,485,0,20242,,,350,76,274,17,313,76,237,307,28,246,11,10397,,,161,52,155,28,154,52,149,79.25,5.95,6.2,9.6,86.5,67.71,78.29,23.73,97.22,0,"-1.366227",Below Area Average,"-2.214329",Below Area Average
"421010188014","Block Group 4, Census Tract 188.01, Philadelphia County, Pennsylvania",B03002_001,1858,793,1858,270,66,0,18932,,,614,343,271,137,0,0,0,793,196,83,11,4294,,,229,190,158,133,11,11,11,3.55,4.2,50.55,39.24,0,0,44.14,4.06,85.47,0,"-1.786127",Below Area Average,"-2.633529",Below Area Average
"421010011023","Block Group 3, Census Tract 11.02, Philadelphia County, Pennsylvania",B03002_001,628,230,628,464,42,22,186250,,,252,214,38,38,32,32,0,230,192,42,31,131480,,,81,83,28,28,35,35,11,6.69,6.22,100,104.21,0,0,15.08,28.95,26.11,3.5,"-0.037327",Below Area Average,"-1.289329",Below Area Average
"421010112006","Block Group 6, Census Tract 112, Philadelphia County, Pennsylvania",B03002_001,265,159,265,13,252,0,,,,172,122,50,0,172,122,50,159,21,154,11,,,,111,84,82,11,111,84,82,95.09,11.03,0,22,100,29.07,29.07,231.93,95.09,0,"-1.275027",Below Area Average,"-1.196329",Below Area Average
"421010341004","Block Group 4, Census Tract 341, Philadelphia County, Pennsylvania",B03002_001,548,243,548,333,95,33,74507,,,270,140,130,43,87,0,87,243,195,113,65,40315,,,134,75,121,50,112,11,112,17.34,19.13,33.08,23.05,66.92,32.22,48.15,59.52,39.23,6.02,"-0.095227",Below Area Average,"-0.953129",Below Area Average
"421010335003","Block Group 3, Census Tract 335, Philadelphia County, Pennsylvania",B03002_001,1304,690,1304,213,654,109,51288,,,333,110,223,32,173,71,102,690,184,615,137,8244,,,148,89,128,31,125,63,107,50.15,38.99,14.35,11.2,45.74,30.63,66.97,40.16,83.67,8.36,"0.127673",0.0 - 0.5,"-0.729129",Below Area Average
"421010217004","Block Group 4, Census Tract 217, Philadelphia County, Pennsylvania",B03002_001,854,346,854,670,6,0,75972,,,348,348,0,0,0,0,0,346,334,5,11,41228,,,126,126,11,11,11,11,11,0.7,0.51,,,,0,0,,21.55,0,"-0.361627",Below Area Average,"-1.584829",Below Area Average
"421010110003","Block Group 3, Census Tract 110, Philadelphia County, Pennsylvania",B03002_001,497,245,497,110,340,0,13044,,,301,61,240,30,243,33,210,245,93,210,11,5174,,,107,51,98,37,97,39,92,68.41,25.46,12.5,14.55,87.5,69.77,79.73,13.89,77.87,0,NULL,Insufficient Data,NULL,Insufficient Data
"421010311013","Block Group 3, Census Tract 311.01, Philadelphia County, Pennsylvania",B03002_001,1159,525,1159,126,336,153,,,,481,219,262,0,184,45,139,525,82,211,108,,,,210,84,199,11,105,52,98,28.99,12.61,0,4.2,53.05,28.9,54.47,54.98,89.13,13.2,"-0.379427",Below Area Average,"-0.527029",Below Area Average
"421010339001","Block Group 1, Census Tract 339, Philadelphia County, Pennsylvania",B03002_001,1081,244,1081,759,191,33,92167,,,448,404,44,44,72,72,0,244,193,198,34,30931,,,90,88,43,43,69,69,11,17.67,17.88,100,138.21,0,0,9.82,25,29.79,3.05,"-0.420227",Below Area Average,"-1.311729",Below Area Average
"421010001015","Block Group 5, Census Tract 1.01, Philadelphia County, Pennsylvania",B03002_001,875,213,875,683,0,69,109269,,,617,289,328,295,0,0,0,213,188,11,61,40009,,,162,145,114,108,11,11,11,0,1.26,89.94,10.35,0,0,53.16,3.35,21.94,7.89,"1.224873",1.0 - 1.5,"-1.166129",Below Area Average
"421010300003","Block Group 3, Census Tract 300, Philadelphia County, Pennsylvania",B03002_001,1241,875,1241,468,125,0,,,,351,172,179,116,76,61,15,875,517,137,11,,,,182,126,147,125,84,79,25,10.07,8.45,64.8,45.21,8.38,4.27,51,12.15,62.29,0,"-1.158327",Below Area Average,"-0.662829",Below Area Average
"421010095001","Block Group 1, Census Tract 95, Philadelphia County, Pennsylvania",B03002_001,534,333,534,0,534,0,,,,220,151,69,0,220,151,69,333,11,333,11,,,,136,133,70,11,136,133,70,100,88.19,0,15.94,100,31.36,31.36,143.47,100,0,"-1.152627",Below Area Average,"-0.136129",Below Area Average
"421010252002","Block Group 2, Census Tract 252, Philadelphia County, Pennsylvania",B03002_001,619,292,619,74,545,0,32833,,,212,65,147,0,196,49,147,292,105,273,11,21760,,,107,60,102,11,104,54,102,88.05,14.84,0,7.48,100,69.34,69.34,98.13,88.05,0,"13.678273",3.0 or Above,"50.186371",3.0 or Above
"421010362013","Block Group 3, Census Tract 362.01, Philadelphia County, Pennsylvania",B03002_001,1405,491,1405,1242,0,0,97650,,,504,353,151,107,0,0,0,491,423,11,11,24809,,,135,120,92,70,11,11,11,0,0.78,70.86,16.88,0,0,29.96,7.28,11.6,0,"0.834873",0.5 - 1.0,"-0.009029",Below Area Average
"421010320007","Block Group 7, Census Tract 320, Philadelphia County, Pennsylvania",B03002_001,948,459,948,516,22,0,45179,,,321,121,200,94,22,0,22,459,333,36,11,29971,,,136,82,131,97,36,11,36,2.32,3.63,47,37.48,11,6.85,62.31,16.5,45.57,0,"-0.791527",Below Area Average,"-1.255829",Below Area Average
"421010004013","Block Group 3, Census Tract 4.01, Philadelphia County, Pennsylvania",B03002_001,1178,424,1178,598,274,234,57566,,,878,249,629,219,264,33,231,424,303,267,129,35655,,,307,161,287,93,266,51,260,23.26,21.06,34.82,21.7,36.72,26.31,71.64,37.79,49.24,19.86,"15.273073",3.0 or Above,"9.103071",3.0 or Above
"421010192005","Block Group 5, Census Tract 192, Philadelphia County, Pennsylvania",B03002_001,1885,863,1885,184,578,49,,,,746,273,473,53,133,29,104,863,161,626,81,,,,349,156,331,70,134,47,126,30.66,30.1,11.21,12.55,21.99,13.94,63.4,21.75,90.24,2.6,"-1.428627",Below Area Average,"-1.670329",Below Area Average
"421019891004","Block Group 4, Census Tract 9891, Philadelphia County, Pennsylvania",B03002_001,0,11,0,0,0,0,,,,0,0,0,0,0,0,0,11,11,11,11,,,,11,11,11,11,11,11,11,,,,,,,,,,,NULL,Insufficient Data,NULL,Insufficient Data
"421010353022","Block Group 2, Census Tract 353.02, Philadelphia County, Pennsylvania",B03002_001,3087,1007,3087,1903,307,148,67467,,,985,666,319,203,141,25,116,1007,440,230,148,15310,,,123,118,126,94,99,27,96,9.94,6.71,63.64,15.38,36.36,11.78,32.39,26.45,38.35,4.79,"0.146273",0.0 - 0.5,"-0.684829",Below Area Average
"421010132004","Block Group 4, Census Tract 132, Philadelphia County, Pennsylvania",B03002_001,1041,371,1041,241,727,5,35568,,,313,0,313,59,254,0,254,371,260,291,11,19636,,,90,11,90,71,80,11,80,69.84,12.73,18.85,22.03,81.15,81.15,100,10.43,76.85,0.48,"4.850273",3.0 or Above,NULL,Insufficient Data
"421010201012","Block Group 2, Census Tract 201.01, Philadelphia County, Pennsylvania",B03002_001,223,150,223,0,175,35,,,,132,69,63,13,96,69,27,150,11,149,41,,,,89,95,59,22,88,95,46,78.48,40.96,20.63,29.09,42.86,20.45,47.73,61,100,15.7,"-2.141427",Below Area Average,"-3.352929",Below Area Average
"421010039014","Block Group 4, Census Tract 39.01, Philadelphia County, Pennsylvania",B03002_001,1086,431,1086,763,127,131,50952,,,655,234,421,279,110,15,95,431,374,121,148,24002,,,238,134,226,192,115,24,114,11.69,10.13,66.27,28.54,22.57,14.5,64.27,24.22,29.74,12.06,"2.139373",2.0 - 2.5,"1.814471",1.5 - 2.0
"421010125024","Block Group 4, Census Tract 125.02, Philadelphia County, Pennsylvania",B03002_001,632,195,632,264,196,86,,,,587,52,535,205,196,0,196,195,149,146,91,,,,176,37,180,136,146,11,146,31.01,21.03,38.32,21.91,36.64,33.39,91.14,24.35,58.23,13.61,"0.637373",0.5 - 1.0,"-1.403929",Below Area Average
"421010253003","Block Group 3, Census Tract 253, Philadelphia County, Pennsylvania",B03002_001,479,255,479,0,479,0,56518,,,231,195,36,0,231,195,36,255,11,255,11,50290,,,103,92,54,11,103,92,54,100,75.29,0,30.56,100,15.58,15.58,212.13,100,0,"-0.440427",Below Area Average,"2.808171",2.5 - 3.0
"421010085001","Block Group 1, Census Tract 85, Philadelphia County, Pennsylvania",B03002_001,266,164,266,19,239,0,42674,,,197,98,99,0,178,79,99,164,31,163,11,40563,,,127,70,103,11,129,75,103,89.85,26.2,0,11.11,100,50.25,50.25,147.14,92.86,0,"0.091573",0.0 - 0.5,"-0.864129",Below Area Average
"421010015001","Block Group 1, Census Tract 15, Philadelphia County, Pennsylvania",B03002_001,806,194,806,625,27,112,66290,,,508,218,290,169,27,0,27,194,150,29,133,20806,,,147,65,141,64,29,11,29,3.35,3.51,58.28,35.91,9.31,5.31,57.09,8.92,22.46,13.9,"1.728373",1.5 - 2.0,"-0.342329",Below Area Average
"421010188013","Block Group 3, Census Tract 188.01, Philadelphia County, Pennsylvania",B03002_001,624,457,624,111,118,0,24055,,,199,64,135,0,63,0,63,457,163,132,11,7463,,,139,77,125,11,101,11,101,18.91,15.99,0,8.15,46.67,31.66,67.84,61.08,82.21,0,"0.295573",0.0 - 0.5,"4.210671",3.0 or Above
"421010119005","Block Group 5, Census Tract 119, Philadelphia County, Pennsylvania",B03002_001,499,298,499,0,499,0,,,,216,129,87,0,216,129,87,298,11,298,11,,,,114,94,78,11,114,94,78,100,84.46,0,12.64,100,40.28,40.28,126.79,100,0,"-1.311627",Below Area Average,"-1.887929",Below Area Average
"421010316002","Block Group 2, Census Tract 316, Philadelphia County, Pennsylvania",B03002_001,186,131,186,186,0,0,,,,107,71,36,36,0,0,0,131,131,11,11,,,,78,57,56,56,11,11,11,0,5.91,100,219.99,0,0,33.64,30.56,0,0,"0.314373",0.0 - 0.5,"-0.114629",Below Area Average
"421010160023","Block Group 3, Census Tract 160.02, Philadelphia County, Pennsylvania",B03002_001,630,344,630,518,0,0,74696,,,378,295,83,49,0,0,0,344,310,11,11,11731,,,141,140,72,59,11,11,11,0,1.75,59.04,49.3,0,0,21.96,13.25,17.78,0,"0.595973",0.5 - 1.0,"0.903971",0.5 - 1.0
"421010081024","Block Group 4, Census Tract 81.02, Philadelphia County, Pennsylvania",B03002_001,2640,855,2640,76,1837,29,47955,,,1061,699,362,0,788,426,362,855,118,539,49,9294,,,377,384,181,11,222,244,181,69.58,30.41,0,3.04,100,34.12,34.12,70.71,97.12,1.1,"-1.732227",Below Area Average,"-2.131629",Below Area Average
"421010067004","Block Group 4, Census Tract 67, Philadelphia County, Pennsylvania",B03002_001,1536,663,1536,0,1388,83,39634,,,599,327,272,0,501,262,239,663,11,639,133,8718,,,214,194,174,11,194,144,165,90.36,14.47,0,4.04,87.87,39.9,45.41,22.81,100,5.4,"-1.709827",Below Area Average,"-2.197729",Below Area Average
"421010300001","Block Group 1, Census Tract 300, Philadelphia County, Pennsylvania",B03002_001,3100,1277,3100,615,1097,24,39453,,,854,365,489,158,325,98,227,1277,433,737,42,28234,,,268,196,235,143,216,140,167,35.39,18.78,32.31,24.78,46.42,26.58,57.26,25.86,80.16,0.77,"-1.583827",Below Area Average,"-1.795529",Below Area Average
